-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2024 through 12/31/2024 in LST
Location: Latitude  21.4858   Longitude 39.1925 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 123.46 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M                    MERRA-2 Temperature at 2 Meters (C) 
ALLSKY_SFC_SW_DWN      CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
ALLSKY_SFC_SW_DNI      CERES SYN1deg All Sky Surface Shortwave Downward Direct Normal Irradiance (Wh/m^2) 
ALLSKY_SFC_SW_DIFF     CERES SYN1deg All Sky Surface Shortwave Diffuse Irradiance (Wh/m^2) 
RH2M                   MERRA-2 Relative Humidity at 2 Meters (%) 
WS2M                   MERRA-2 Wind Speed at 2 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,HR,T2M,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,RH2M,WS2M
2024,10,15,7,30.11,206.88,452.33,80.7,35.26,3.93
2024,10,15,8,33.36,440.12,673.37,112.71,27.52,4.1
2024,10,15,9,37.0,647.35,781.22,131.63,20.77,4.26
2024,10,15,10,39.31,792.9,831.55,139.89,17.62,4.6
2024,10,15,11,40.59,872.35,851.66,141.75,16.74,4.68
2024,10,15,12,41.36,860.4,758.0,191.99,16.61,4.98
2024,10,15,13,41.8,790.65,728.62,188.44,16.47,5.4
2024,10,15,14,41.83,670.28,699.86,171.16,16.51,5.93
2024,10,15,15,41.31,475.17,605.22,149.9,17.35,6.57
2024,10,15,16,40.06,249.57,435.88,103.4,19.67,7.27
2024,10,15,17,37.65,46.2,80.4,34.6,25.16,7.39
2024,10,15,18,34.64,0.0,0.0,0.0,34.77,6.62
2024,10,15,19,33.04,0.0,0.0,0.0,42.22,6.1
2024,10,15,20,32.27,0.0,0.0,0.0,45.57,5.55
2024,10,15,21,31.78,0.0,0.0,0.0,45.53,4.94
2024,10,15,22,31.37,0.0,0.0,0.0,42.33,4.19
2024,10,15,23,30.93,0.0,0.0,0.0,38.32,3.56
2024,10,16,0,30.55,0.0,0.0,0.0,35.73,3.22
2024,10,16,1,30.17,0.0,0.0,0.0,34.37,3.07
2024,10,16,2,29.77,0.0,0.0,0.0,33.54,2.97
2024,10,16,3,29.33,0.0,0.0,0.0,32.85,2.93
2024,10,16,4,28.93,0.0,0.0,0.0,31.85,2.99
2024,10,16,5,28.59,0.0,0.0,0.0,30.4,3.13
2024,10,16,6,28.37,19.35,12.52,22.14,28.79,3.29
2024,10,16,7,30.88,191.77,337.87,96.92,23.58,4.43
2024,10,16,8,34.17,420.6,558.72,145.2,18.56,4.11
2024,10,16,9,38.44,629.67,701.76,159.67,14.86,3.3
2024,10,16,10,40.56,779.5,755.98,177.18,15.78,3.49
2024,10,16,11,41.7,860.03,775.0,183.06,15.51,3.82
2024,10,16,12,42.31,858.62,740.33,204.47,15.49,4.38
2024,10,16,13,42.44,785.35,709.54,199.34,15.82,5.01
2024,10,16,14,42.08,660.0,663.87,189.99,16.65,5.66
2024,10,16,15,41.19,457.25,526.67,169.4,18.16,6.26
2024,10,16,16,39.71,228.32,331.32,118.51,20.71,6.67
2024,10,16,17,37.5,40.2,42.47,35.03,25.61,6.35
2024,10,16,18,34.65,0.0,0.0,0.0,35.47,5.03
2024,10,16,19,32.86,0.0,0.0,0.0,46.39,4.24
2024,10,16,20,31.69,0.0,0.0,0.0,54.96,3.33
2024,10,16,21,30.78,0.0,0.0,0.0,61.04,2.49
2024,10,16,22,30.12,0.0,0.0,0.0,63.85,1.99
2024,10,16,23,29.65,0.0,0.0,0.0,61.98,1.72
2024,10,17,0,29.38,0.0,0.0,0.0,55.47,1.71
2024,10,17,1,29.25,0.0,0.0,0.0,48.02,1.86
2024,10,17,2,29.24,0.0,0.0,0.0,42.72,2.13
2024,10,17,3,29.25,0.0,0.0,0.0,39.48,2.48
2024,10,17,4,29.33,0.0,0.0,0.0,37.13,2.88
2024,10,17,5,29.49,0.0,0.0,0.0,34.97,3.37
2024,10,17,6,29.65,18.42,11.65,18.85,33.03,3.79
2024,10,17,7,31.82,190.73,355.54,89.94,27.78,5.2
2024,10,17,8,34.76,412.15,539.68,146.64,22.94,5.55
2024,10,17,9,38.16,616.55,667.43,168.36,20.59,5.83
2024,10,17,10,39.97,769.92,733.42,181.87,19.36,5.52
2024,10,17,11,41.07,856.75,765.4,187.61,18.09,5.11
2024,10,17,12,41.72,867.33,782.31,184.12,17.42,4.98
2024,10,17,13,41.91,798.35,753.16,181.59,17.29,5.24
2024,10,17,14,41.6,664.08,702.65,173.26,17.72,5.97
2024,10,17,15,40.74,468.08,602.02,148.93,19.09,6.98
2024,10,17,16,39.01,242.62,426.61,101.18,22.56,7.93
2024,10,17,17,36.36,42.75,68.27,34.17,29.77,8.13
2024,10,17,18,33.59,0.0,0.0,0.0,41.39,7.3
2024,10,17,19,32.07,0.0,0.0,0.0,51.99,6.33
2024,10,17,20,31.33,0.0,0.0,0.0,57.67,5.46
2024,10,17,21,30.93,0.0,0.0,0.0,59.37,4.72
2024,10,17,22,30.51,0.0,0.0,0.0,59.21,4.05
2024,10,17,23,30.0,0.0,0.0,0.0,57.41,3.48
2024,10,18,0,29.59,0.0,0.0,0.0,53.96,3.15
2024,10,18,1,29.25,0.0,0.0,0.0,49.91,2.99
2024,10,18,2,29.03,0.0,0.0,0.0,46.22,2.92
2024,10,18,3,28.81,0.0,0.0,0.0,44.3,2.83
2024,10,18,4,28.61,0.0,0.0,0.0,43.42,2.69
2024,10,18,5,28.42,0.0,0.0,0.0,42.94,2.6
2024,10,18,6,28.25,18.85,26.84,18.4,42.15,2.49
2024,10,18,7,30.57,192.62,395.43,83.96,35.28,3.46
2024,10,18,8,33.72,412.12,575.82,132.11,28.81,3.66
2024,10,18,9,36.72,613.78,669.15,180.52,23.96,4.06
2024,10,18,10,38.54,750.15,732.76,172.71,21.28,4.14
2024,10,18,11,39.66,842.12,786.73,171.82,20.0,4.55
2024,10,18,12,40.08,850.88,769.26,184.73,20.03,5.42
2024,10,18,13,39.86,787.8,752.6,175.29,21.16,6.3
2024,10,18,14,39.1,655.55,701.8,164.41,23.1,7.03
2024,10,18,15,37.81,460.52,597.4,142.29,26.08,7.42
2024,10,18,16,36.0,237.15,407.38,102.82,30.41,7.36
2024,10,18,17,33.64,40.47,60.57,31.91,37.11,6.85
2024,10,18,18,31.68,0.0,0.0,0.0,44.62,5.95
2024,10,18,19,30.75,0.0,0.0,0.0,50.13,5.17
2024,10,18,20,30.14,0.0,0.0,0.0,53.96,4.36
2024,10,18,21,29.56,0.0,0.0,0.0,56.63,3.62
2024,10,18,22,29.0,0.0,0.0,0.0,58.17,3.05
2024,10,18,23,28.5,0.0,0.0,0.0,58.62,2.66
2024,10,19,0,28.03,0.0,0.0,0.0,58.2,2.38
2024,10,19,1,27.62,0.0,0.0,0.0,56.75,2.18
2024,10,19,2,27.31,0.0,0.0,0.0,54.4,2.08
2024,10,19,3,27.11,0.0,0.0,0.0,51.68,2.02
2024,10,19,4,26.97,0.0,0.0,0.0,49.55,2.03
2024,10,19,5,26.91,0.0,0.0,0.0,48.28,2.01
2024,10,19,6,27.07,17.9,15.98,17.42,46.71,1.96
2024,10,19,7,29.41,189.62,367.67,85.98,39.94,2.51
2024,10,19,8,32.2,413.92,561.25,138.18,32.76,3.28
2024,10,19,9,34.96,617.85,681.44,164.3,25.64,3.5
2024,10,19,10,36.91,770.55,749.68,181.42,21.61,3.14
2024,10,19,11,38.22,854.2,782.49,187.31,19.88,3.07
2024,10,19,12,38.98,856.25,754.46,201.79,19.46,3.54
2024,10,19,13,39.21,789.22,749.05,177.75,19.97,4.23
2024,10,19,14,38.93,647.0,679.33,171.58,21.26,4.93
2024,10,19,15,38.2,456.88,582.69,148.03,23.29,5.54
2024,10,19,16,36.87,233.3,397.59,103.01,26.73,6.05
2024,10,19,17,34.82,38.72,52.35,31.23,32.48,6.34
2024,10,19,18,32.66,0.0,0.0,0.0,40.05,6.12
2024,10,19,19,31.35,0.0,0.0,0.0,46.08,5.87
2024,10,19,20,30.49,0.0,0.0,0.0,50.63,5.36
2024,10,19,21,29.85,0.0,0.0,0.0,53.73,4.68
2024,10,19,22,29.3,0.0,0.0,0.0,55.35,3.94
2024,10,19,23,28.78,0.0,0.0,0.0,55.31,3.25
2024,10,20,0,28.31,0.0,0.0,0.0,54.09,2.84
2024,10,20,1,27.97,0.0,0.0,0.0,51.84,2.69
2024,10,20,2,27.74,0.0,0.0,0.0,48.97,2.67
2024,10,20,3,27.58,0.0,0.0,0.0,46.47,2.72
2024,10,20,4,27.47,0.0,0.0,0.0,44.62,2.77
2024,10,20,5,27.38,0.0,0.0,0.0,43.05,2.8
2024,10,20,6,27.34,17.5,15.79,17.07,40.86,2.75
2024,10,20,7,29.86,190.52,401.08,78.78,32.49,3.5
2024,10,20,8,33.02,415.02,588.96,130.62,26.0,3.59
2024,10,20,9,36.37,621.88,713.41,152.83,22.14,3.6
2024,10,20,10,38.56,774.4,779.15,165.15,19.7,2.95
2024,10,20,11,39.88,857.88,807.75,171.67,18.79,2.96
2024,10,20,12,40.45,853.85,759.49,190.33,19.11,3.8
2024,10,20,13,40.4,761.67,589.53,272.8,20.34,4.67
2024,10,20,14,39.82,642.78,672.72,167.06,22.26,5.51
2024,10,20,15,38.76,446.12,549.01,155.37,24.91,6.16
2024,10,20,16,37.15,223.4,356.53,106.16,28.68,6.63
2024,10,20,17,34.61,35.72,41.85,29.87,35.97,6.79
2024,10,20,18,31.99,0.0,0.0,0.0,46.31,6.44
2024,10,20,19,30.64,0.0,0.0,0.0,54.57,5.78
2024,10,20,20,30.1,0.0,0.0,0.0,59.4,4.92
2024,10,20,21,29.69,0.0,0.0,0.0,63.24,3.91
2024,10,20,22,29.3,0.0,0.0,0.0,66.33,2.96
2024,10,20,23,28.89,0.0,0.0,0.0,69.08,2.18
2024,10,21,0,28.51,0.0,0.0,0.0,71.48,1.76
2024,10,21,1,28.17,0.0,0.0,0.0,73.69,1.56
2024,10,21,2,27.87,0.0,0.0,0.0,75.88,1.42
2024,10,21,3,27.64,0.0,0.0,0.0,78.26,1.25
2024,10,21,4,27.47,0.0,0.0,0.0,80.83,1.11
2024,10,21,5,27.42,0.0,0.0,0.0,82.84,0.98
2024,10,21,6,27.43,15.4,9.18,15.32,84.08,0.88
2024,10,21,7,28.67,171.85,304.96,83.32,78.1,1.25
2024,10,21,8,30.82,386.05,501.23,140.85,65.56,1.73
2024,10,21,9,32.84,587.03,613.34,179.83,55.38,1.98
2024,10,21,10,35.11,733.92,687.54,186.73,44.49,2.39
2024,10,21,11,37.07,816.0,728.1,193.49,36.78,3.12
2024,10,21,12,38.01,818.95,713.65,196.9,33.85,3.89
2024,10,21,13,38.35,751.28,687.72,195.06,32.57,4.48
2024,10,21,14,38.17,615.88,623.48,176.52,32.15,4.7
2024,10,21,15,37.65,428.23,526.89,151.1,32.07,4.62
2024,10,21,16,36.77,217.62,369.11,98.99,32.81,4.53
2024,10,21,17,35.23,33.25,44.24,28.33,36.1,4.5
2024,10,21,18,33.18,0.0,0.0,0.0,43.39,4.23
2024,10,21,19,31.81,0.0,0.0,0.0,51.43,4.47
2024,10,21,20,30.91,0.0,0.0,0.0,57.6,4.34
2024,10,21,21,30.3,0.0,0.0,0.0,61.28,4.03
2024,10,21,22,29.79,0.0,0.0,0.0,63.91,3.58
2024,10,21,23,29.32,0.0,0.0,0.0,65.84,2.94
2024,10,22,0,28.87,0.0,0.0,0.0,66.76,2.24
2024,10,22,1,28.47,0.0,0.0,0.0,66.41,1.85
2024,10,22,2,28.18,0.0,0.0,0.0,65.59,1.72
2024,10,22,3,27.92,0.0,0.0,0.0,64.91,1.73
2024,10,22,4,27.7,0.0,0.0,0.0,64.22,1.78
2024,10,22,5,27.52,0.0,0.0,0.0,63.5,1.81
2024,10,22,6,27.49,14.65,10.66,14.97,62.1,1.79
2024,10,22,7,29.57,166.4,289.2,87.22,53.99,2.4
2024,10,22,8,31.78,377.48,471.03,157.06,47.53,2.87
2024,10,22,9,34.38,581.83,595.35,193.61,36.6,2.28
2024,10,22,10,36.8,729.1,662.16,209.59,28.4,1.89
2024,10,22,11,38.04,807.83,674.74,225.55,26.06,2.66
2024,10,22,12,38.49,791.9,588.79,273.6,26.02,3.47
2024,10,22,13,38.46,718.85,558.42,257.58,27.42,4.01
2024,10,22,14,37.86,556.53,529.03,192.73,29.97,4.27
2024,10,22,15,36.88,383.02,443.77,153.99,33.1,4.25
2024,10,22,16,35.67,195.3,259.35,113.28,36.81,3.94
2024,10,22,17,34.23,28.15,17.95,28.05,41.45,3.36
2024,10,22,18,32.86,0.0,0.0,0.0,46.57,2.87
2024,10,22,19,31.94,0.0,0.0,0.0,50.59,2.65
2024,10,22,20,31.22,0.0,0.0,0.0,54.18,2.51
2024,10,22,21,30.57,0.0,0.0,0.0,57.7,2.53
2024,10,22,22,30.03,0.0,0.0,0.0,60.93,2.64
2024,10,22,23,29.6,0.0,0.0,0.0,63.72,2.59
2024,10,23,0,29.28,0.0,0.0,0.0,65.55,2.28
2024,10,23,1,29.02,0.0,0.0,0.0,66.29,1.9
2024,10,23,2,28.75,0.0,0.0,0.0,66.37,1.68
2024,10,23,3,28.53,0.0,0.0,0.0,65.62,1.57
2024,10,23,4,28.34,0.0,0.0,0.0,64.31,1.48
2024,10,23,5,28.19,0.0,0.0,0.0,62.8,1.39
2024,10,23,6,28.14,15.07,17.17,14.55,61.72,1.29
2024,10,23,7,29.88,176.35,378.52,75.27,55.64,1.64
2024,10,23,8,32.15,394.48,587.73,114.75,48.15,1.09
2024,10,23,9,34.62,599.25,696.65,148.37,36.57,0.6
2024,10,23,10,36.77,741.78,723.62,177.98,30.32,1.52
2024,10,23,11,37.9,817.03,730.39,205.42,28.92,2.79
2024,10,23,12,38.32,797.92,624.19,246.97,29.19,3.86
2024,10,23,13,38.17,729.45,598.49,237.91,30.59,4.63
2024,10,23,14,37.54,593.3,566.86,197.09,32.81,5.01
2024,10,23,15,36.57,407.17,474.24,158.66,35.49,4.92
2024,10,23,16,35.35,201.0,278.31,117.51,38.37,4.39
2024,10,23,17,33.94,29.05,24.95,27.64,41.83,3.73
2024,10,23,18,32.57,0.0,0.0,0.0,46.25,3.33
2024,10,23,19,31.68,0.0,0.0,0.0,50.58,3.27
2024,10,23,20,31.02,0.0,0.0,0.0,54.38,3.08
2024,10,23,21,30.5,0.0,0.0,0.0,57.31,2.86
2024,10,23,22,30.1,0.0,0.0,0.0,59.4,2.69
2024,10,23,23,29.76,0.0,0.0,0.0,61.07,2.47
2024,10,24,0,29.48,0.0,0.0,0.0,61.78,2.22
2024,10,24,1,29.25,0.0,0.0,0.0,61.27,1.97
2024,10,24,2,29.07,0.0,0.0,0.0,59.98,1.83
2024,10,24,3,28.99,0.0,0.0,0.0,57.97,1.72
2024,10,24,4,28.96,0.0,0.0,0.0,55.98,1.59
2024,10,24,5,29.26,0.0,0.0,0.0,53.6,1.44
2024,10,24,6,29.32,15.1,18.17,15.62,53.05,1.17
2024,10,24,7,30.76,174.88,365.07,80.06,49.43,1.56
2024,10,24,8,32.47,386.08,562.11,127.75,45.27,1.57
2024,10,24,9,34.15,581.2,635.62,174.87,42.16,1.55
2024,10,24,10,36.0,725.9,715.7,177.27,39.59,1.52
2024,10,24,11,37.39,822.47,804.73,148.93,37.35,1.73
2024,10,24,12,38.24,746.7,607.07,220.32,35.02,2.35
2024,10,24,13,38.12,723.62,610.09,223.48,34.21,3.08
2024,10,24,14,37.62,560.12,535.78,189.0,34.52,3.65
2024,10,24,15,36.74,385.15,413.64,168.81,36.21,3.93
2024,10,24,16,35.64,188.32,242.62,112.58,38.82,3.99
2024,10,24,17,34.11,27.0,14.12,25.75,42.58,4.01
2024,10,24,18,32.38,0.0,0.0,0.0,47.5,4.15
2024,10,24,19,31.18,0.0,0.0,0.0,51.51,4.15
2024,10,24,20,30.42,0.0,0.0,0.0,54.18,3.88
2024,10,24,21,30.06,0.0,0.0,0.0,55.29,3.38
2024,10,24,22,29.84,0.0,0.0,0.0,55.88,2.76
2024,10,24,23,29.53,0.0,0.0,0.0,57.74,1.98
2024,10,25,0,29.17,0.0,0.0,0.0,60.94,1.57
2024,10,25,1,28.95,0.0,0.0,0.0,62.35,1.49
2024,10,25,2,28.79,0.0,0.0,0.0,63.14,1.55
2024,10,25,3,28.71,0.0,0.0,0.0,63.45,1.69
2024,10,25,4,28.69,0.0,0.0,0.0,63.61,1.9
2024,10,25,5,28.67,0.0,0.0,0.0,63.81,2.15
2024,10,25,6,28.58,12.77,2.78,16.37,64.3,2.28
2024,10,25,7,29.79,150.5,205.33,96.53,58.86,3.48
2024,10,25,8,32.14,352.58,405.4,158.27,46.62,4.44
2024,10,25,9,34.8,553.53,542.95,198.7,37.51,3.44
2024,10,25,10,36.5,689.2,609.06,210.43,34.04,3.26
2024,10,25,11,36.92,761.33,636.54,223.04,35.36,4.66
2024,10,25,12,36.89,717.45,495.45,267.21,36.94,5.56
2024,10,25,13,36.53,648.67,471.76,243.91,39.02,5.81
2024,10,25,14,35.95,520.25,399.39,234.56,41.28,5.59
2024,10,25,15,35.06,349.88,311.23,177.73,44.03,5.11
2024,10,25,16,33.92,172.12,154.69,119.4,47.51,4.46
2024,10,25,17,32.52,23.58,4.06,24.55,52.09,3.59
2024,10,25,18,31.33,0.0,0.0,0.0,56.88,2.66
2024,10,25,19,30.74,0.0,0.0,0.0,59.86,1.91
2024,10,25,20,30.32,0.0,0.0,0.0,62.91,0.87
2024,10,25,21,30.12,0.0,0.0,0.0,63.91,0.47
2024,10,25,22,29.91,0.0,0.0,0.0,65.18,0.66
2024,10,25,23,29.53,0.0,0.0,0.0,68.14,0.8
2024,10,26,0,29.27,0.0,0.0,0.0,69.26,0.65
2024,10,26,1,29.18,0.0,0.0,0.0,68.7,0.16
2024,10,26,2,28.93,0.0,0.0,0.0,71.75,0.71
2024,10,26,3,28.54,0.0,0.0,0.0,74.67,0.91
2024,10,26,4,28.34,0.0,0.0,0.0,75.13,1.06
2024,10,26,5,28.19,0.0,0.0,0.0,76.27,1.06
2024,10,26,6,28.12,12.05,1.33,14.13,77.4,1.01
2024,10,26,7,29.02,141.9,165.19,95.89,71.79,1.58
2024,10,26,8,30.21,330.3,337.99,165.24,66.81,2.06
2024,10,26,9,31.44,524.03,435.3,228.92,62.3,2.99
2024,10,26,10,32.46,672.28,541.69,232.42,58.4,3.72
2024,10,26,11,33.06,740.75,532.42,277.66,56.62,4.04
2024,10,26,12,33.33,771.17,604.42,242.29,56.06,4.16
2024,10,26,13,33.22,622.35,434.35,259.06,56.47,4.13
2024,10,26,14,32.91,531.35,459.73,212.69,57.5,3.84
2024,10,26,15,32.49,373.6,404.85,160.96,59.03,3.45
2024,10,26,16,31.93,181.23,216.17,111.98,61.18,2.98
2024,10,26,17,30.92,24.38,9.12,25.08,66.95,2.28
2024,10,26,18,29.72,0.0,0.0,0.0,77.77,1.46
2024,10,26,19,29.29,0.0,0.0,0.0,79.69,1.3
2024,10,26,20,29.0,0.0,0.0,0.0,80.52,1.1
2024,10,26,21,28.79,0.0,0.0,0.0,80.84,0.92
2024,10,26,22,28.49,0.0,0.0,0.0,85.1,0.65
2024,10,26,23,28.24,0.0,0.0,0.0,86.64,0.62
2024,10,27,0,27.98,0.0,0.0,0.0,86.99,0.72
2024,10,27,1,27.73,0.0,0.0,0.0,87.16,0.87
2024,10,27,2,27.54,0.0,0.0,0.0,86.94,1.0
2024,10,27,3,27.39,0.0,0.0,0.0,86.5,1.07
2024,10,27,4,27.29,0.0,0.0,0.0,85.76,1.12
2024,10,27,5,27.24,0.0,0.0,0.0,84.38,1.17
2024,10,27,6,27.2,11.7,1.83,13.69,82.97,1.09
2024,10,27,7,28.63,145.32,184.36,93.41,72.45,1.42
2024,10,27,8,30.74,346.7,375.74,169.33,61.0,0.69
2024,10,27,9,32.62,543.28,493.66,224.23,52.7,1.47
2024,10,27,10,33.87,686.58,577.95,228.88,48.15,2.13
2024,10,27,11,34.77,769.5,630.69,228.82,45.27,2.83
2024,10,27,12,35.31,783.0,649.23,225.67,43.72,3.36
2024,10,27,13,35.51,654.3,499.98,250.75,43.27,3.73
2024,10,27,14,35.32,547.7,491.08,208.95,43.93,3.94
2024,10,27,15,34.78,371.98,415.43,162.48,45.57,3.97
2024,10,27,16,33.84,184.85,249.29,104.44,48.69,3.84
2024,10,27,17,32.41,24.1,12.59,23.23,54.78,3.42
2024,10,27,18,30.67,0.0,0.0,0.0,65.72,2.73
2024,10,27,19,29.85,0.0,0.0,0.0,70.52,2.86
2024,10,27,20,29.25,0.0,0.0,0.0,74.62,2.78
2024,10,27,21,28.81,0.0,0.0,0.0,77.63,2.69
2024,10,27,22,28.45,0.0,0.0,0.0,79.78,2.61
2024,10,27,23,28.15,0.0,0.0,0.0,81.29,2.54
2024,10,28,0,27.9,0.0,0.0,0.0,82.32,2.4
2024,10,28,1,27.7,0.0,0.0,0.0,82.8,2.3
2024,10,28,2,27.57,0.0,0.0,0.0,82.46,2.3
2024,10,28,3,27.56,0.0,0.0,0.0,81.22,2.35
2024,10,28,4,27.67,0.0,0.0,0.0,79.21,2.41
2024,10,28,5,27.71,0.0,0.0,0.0,77.47,2.4
2024,10,28,6,27.73,11.32,1.81,12.74,75.88,2.34
2024,10,28,7,28.92,145.0,189.08,91.34,68.34,3.18
2024,10,28,8,30.96,348.55,394.04,161.68,58.13,3.61
2024,10,28,9,33.53,544.8,518.96,203.05,46.76,2.95
2024,10,28,10,35.08,695.95,609.42,219.72,41.46,1.73
2024,10,28,11,36.0,778.67,657.39,218.51,39.57,1.61
2024,10,28,12,36.53,783.12,641.32,236.4,38.71,2.31
2024,10,28,13,36.63,679.5,551.2,240.06,39.01,3.05
2024,10,28,14,36.1,539.6,513.28,196.03,40.96,3.63
2024,10,28,15,35.17,339.15,383.46,149.07,44.33,3.84
2024,10,28,16,33.97,164.57,221.16,98.37,48.75,3.68
2024,10,28,17,32.47,21.2,8.53,22.7,54.87,3.26
2024,10,28,18,30.94,0.0,0.0,0.0,62.7,2.71
2024,10,28,19,30.14,0.0,0.0,0.0,65.42,2.75
2024,10,28,20,29.55,0.0,0.0,0.0,67.14,2.6
2024,10,28,21,29.06,0.0,0.0,0.0,68.96,2.3
2024,10,28,22,28.61,0.0,0.0,0.0,71.75,2.03
2024,10,28,23,28.23,0.0,0.0,0.0,74.19,1.84
2024,10,29,0,27.89,0.0,0.0,0.0,76.58,1.63
2024,10,29,1,27.58,0.0,0.0,0.0,78.56,1.44
2024,10,29,2,27.31,0.0,0.0,0.0,79.83,1.27
2024,10,29,3,27.22,0.0,0.0,0.0,80.41,1.1
2024,10,29,4,27.21,0.0,0.0,0.0,80.47,1.09
2024,10,29,5,27.11,0.0,0.0,0.0,74.74,1.76
2024,10,29,6,26.47,9.9,1.46,12.44,74.67,2.47
2024,10,29,7,25.95,134.18,172.54,90.07,74.19,3.42
2024,10,29,8,25.96,321.48,349.66,163.67,69.96,3.95
2024,10,29,9,26.42,524.72,492.14,205.45,66.34,4.29
2024,10,29,10,27.83,688.08,593.03,223.42,62.73,3.98
2024,10,29,11,29.67,773.78,648.02,222.26,58.61,2.63
2024,10,29,12,31.73,681.6,555.63,219.94,52.99,0.59
2024,10,29,13,33.45,690.72,570.42,234.91,47.69,2.49
2024,10,29,14,33.71,499.0,418.34,214.89,47.1,3.62
2024,10,29,15,33.31,311.42,326.42,151.46,48.22,4.0
2024,10,29,16,32.56,157.73,185.77,101.35,50.3,3.87
2024,10,29,17,31.16,21.52,6.39,23.13,57.53,2.76
2024,10,29,18,29.54,0.0,0.0,0.0,68.3,1.7
2024,10,29,19,29.01,0.0,0.0,0.0,71.7,1.29
2024,10,29,20,28.79,0.0,0.0,0.0,73.99,0.89
2024,10,29,21,29.0,0.0,0.0,0.0,68.15,0.6
2024,10,29,22,28.88,0.0,0.0,0.0,64.29,0.39
2024,10,29,23,28.01,0.0,0.0,0.0,72.04,0.81
2024,10,30,0,27.51,0.0,0.0,0.0,76.28,1.15
2024,10,30,1,27.33,0.0,0.0,0.0,76.19,1.43
2024,10,30,2,27.15,0.0,0.0,0.0,76.8,1.53
2024,10,30,3,27.0,0.0,0.0,0.0,77.37,1.54
2024,10,30,4,26.89,0.0,0.0,0.0,77.43,1.5
2024,10,30,5,26.77,0.0,0.0,0.0,77.37,1.45
2024,10,30,6,26.63,11.43,1.93,12.37,77.01,1.47
2024,10,30,7,27.98,154.15,268.39,83.47,67.99,2.29
2024,10,30,8,29.75,356.95,430.1,157.39,61.06,3.33
2024,10,30,9,31.35,554.42,566.84,189.91,55.57,4.17
2024,10,30,10,32.71,701.47,644.49,208.82,49.73,4.72
2024,10,30,11,33.67,773.65,640.95,236.44,46.08,5.2
2024,10,30,12,34.17,716.7,487.75,291.31,44.56,5.65
2024,10,30,13,34.27,592.4,432.4,241.07,44.86,6.01
2024,10,30,14,33.94,434.42,342.45,204.65,46.89,6.13
2024,10,30,15,33.16,295.17,246.11,175.88,50.22,5.94
2024,10,30,16,32.15,143.77,114.81,105.81,54.57,5.47
2024,10,30,17,30.93,18.3,3.88,20.2,60.39,4.47
2024,10,30,18,29.68,0.0,0.0,0.0,68.65,2.85
2024,10,30,19,29.2,0.0,0.0,0.0,73.19,2.28
2024,10,30,20,28.88,0.0,0.0,0.0,76.04,2.06
2024,10,30,21,28.6,0.0,0.0,0.0,77.58,2.17
2024,10,30,22,28.36,0.0,0.0,0.0,78.25,2.43
2024,10,30,23,28.14,0.0,0.0,0.0,78.7,2.66
2024,10,31,0,27.91,0.0,0.0,0.0,78.86,2.86
2024,10,31,1,27.59,0.0,0.0,0.0,79.64,2.68
2024,10,31,2,27.25,0.0,0.0,0.0,80.4,2.47
2024,10,31,3,26.93,0.0,0.0,0.0,80.87,2.31
2024,10,31,4,26.64,0.0,0.0,0.0,80.97,2.13
2024,10,31,5,26.39,0.0,0.0,0.0,80.61,2.01
2024,10,31,6,26.19,11.12,6.09,12.63,80.01,2.01
2024,10,31,7,27.64,144.52,246.58,83.35,70.98,3.23
2024,10,31,8,29.55,327.48,400.17,149.15,63.52,4.55
2024,10,31,9,31.12,497.95,506.74,180.62,57.48,5.18
2024,10,31,10,32.39,683.88,595.22,223.53,52.02,5.42
2024,10,31,11,33.42,765.35,657.66,222.56,48.2,5.55
2024,10,31,12,34.1,769.78,651.73,221.57,45.84,5.67
2024,10,31,13,34.35,709.33,621.2,220.06,45.27,5.88
2024,10,31,14,34.08,583.05,590.91,189.01,46.81,6.02
2024,10,31,15,33.44,390.75,457.95,163.39,49.42,5.92
2024,10,31,16,32.49,184.1,262.52,107.88,53.0,5.6
2024,10,31,17,31.2,22.25,14.31,23.07,58.29,4.65
2024,10,31,18,29.7,0.0,0.0,0.0,66.91,3.03
2024,10,31,19,29.1,0.0,0.0,0.0,71.32,2.49
2024,10,31,20,28.61,0.0,0.0,0.0,74.51,2.19
2024,10,31,21,28.17,0.0,0.0,0.0,76.42,2.16
2024,10,31,22,27.74,0.0,0.0,0.0,77.55,2.23
2024,10,31,23,27.29,0.0,0.0,0.0,78.33,2.24
2024,11,1,0,26.9,0.0,0.0,0.0,78.59,2.27
2024,11,1,1,26.58,0.0,0.0,0.0,78.45,2.28
2024,11,1,2,26.29,0.0,0.0,0.0,78.37,2.1
2024,11,1,3,26.07,0.0,0.0,0.0,77.92,1.97
2024,11,1,4,25.94,0.0,0.0,0.0,76.99,1.9
2024,11,1,5,25.82,0.0,0.0,0.0,75.54,1.99
